class,image_path,event_path
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_left_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_left_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_left_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_left_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_left_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_left_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_right_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_right_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_right_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_right_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_right_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_right_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_right_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_right_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_right_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_right_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_top_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_top_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_top_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_top_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_top_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_top_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_top_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_top_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand1_w_top_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand1_w_top_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_bot_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_bot_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_bot_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_bot_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_bot_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_dif_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_dif_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_dif_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_dif_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_dif_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_left_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_left_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_left_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_left_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_left_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_left_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_left_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_left_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_left_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_left_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_right_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_right_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_right_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_right_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_right_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_right_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_right_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_right_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_right_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_right_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_top_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_top_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_top_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_top_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_top_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_top_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_top_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_top_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand2_w_top_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand2_w_top_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand3_w_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand3_w_dif_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand3_w_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand3_w_dif_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand3_w_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand3_w_dif_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand3_w_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand3_w_dif_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand3_w_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand3_w_dif_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand4_w_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand4_w_bot_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand4_w_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand4_w_bot_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand4_w_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand4_w_bot_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand4_w_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand4_w_bot_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand4_w_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand4_w_bot_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_bot_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_bot_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_bot_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_bot_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_bot_seg_5_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_dif_seg_1_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_dif_seg_2_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_dif_seg_3_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_dif_seg_4_cropped.mat
w,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/w/hand5_w_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/w/hand5_w_dif_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_bot_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_bot_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_bot_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_bot_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_bot_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_dif_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_dif_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_dif_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_dif_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_dif_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_left_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_left_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_left_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_left_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_left_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_left_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_left_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_left_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_left_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_left_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_right_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_right_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_right_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_right_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_right_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_right_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_right_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_right_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_right_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_right_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_top_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_top_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_top_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_top_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_top_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_top_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_top_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_top_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand1_x_top_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand1_x_top_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_bot_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_bot_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_bot_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_bot_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_bot_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_dif_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_dif_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_dif_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_dif_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_dif_seg_5_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_left_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_left_seg_1_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_left_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_left_seg_2_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_left_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_left_seg_3_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_left_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_left_seg_4_cropped.mat
x,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/x/hand2_x_left_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/x/hand2_x_left_seg_5_cropped.mat
